season,home_team,away_team,home_score,away_score,location
2024,St. Thomas,Oral Roberts,85,63,1
2024,Kentucky,Gonzaga,85,89,1
2024,Texas A&M,Tennessee,85,69,1
2024,Utah Tech,Cal Baptist,85,78,1
2024,Bradley,Illinois Chicago,85,73,1
2024,Colgate,Holy Cross,85,55,1
2024,Washington,Stanford,85,65,1
2024,Saint Louis,VCU,85,95,1
2024,Toledo,Ohio,85,83,1
2024,Appalachian St.,Louisiana,85,73,1
2024,Boston College,Miami FL,85,77,1
2024,Kent St.,Northern Illinois,85,47,1
2024,Troy,Louisiana Monroe,85,57,1
2024,Creighton,Connecticut,85,66,1
2024,Georgetown,St. John's,85,90,1
2024,Austin Peay,Lipscomb,85,90,1
2024,Nicholls St.,Texas A&M Commerce,85,70,1
2024,Creighton,Seton Hall,85,64,1
2024,Western Carolina,Furman,85,77,1
2024,Little Rock,Tennessee St.,85,60,1
2024,Weber St.,Northern Colorado,85,81,0
2024,Delaware St.,Norfolk St.,85,71,1
2024,FIU,Western Kentucky,85,83,1
2024,Georgia Tech,Florida St.,85,76,1
2024,Houston Christian,Texas A&M Commerce,85,98,1
2024,Oklahoma,Houston,85,87,1
2024,Weber St.,Northern Arizona,85,58,1
2024,William & Mary,Hampton,85,73,1
2024,Howard,Delaware St.,85,66,1
2024,Cleveland St.,IUPUI,85,66,0
2024,South Florida,Tulane,85,72,1
2024,Tulane,Wichita St.,85,75,1
2024,Appalachian St.,Georgia Southern,85,80,0
2024,BYU,Oklahoma St.,85,71,1
2024,Penn St.,Maryland,85,69,1
2024,Florida,Georgia,85,80,0
2024,Western Kentucky,Middle Tennessee,85,54,0
2024,UAB,Temple,85,69,0
2024,Buffalo,Fairleigh Dickinson,86,92,1
2024,Davidson,Washington & Lee,86,63,1
2024,Kentucky,New Mexico St.,86,46,1
2024,North Carolina,Radford,86,70,1
2024,UC Davis,Jessup,86,51,1
2024,Arkansas,Gardner Webb,86,68,1
2024,Auburn,Southeastern Louisiana,86,71,1
2024,Gonzaga,Yale,86,71,1
2024,Illinois Chicago,Little Rock,86,71,1
2024,Texas,Delaware St.,86,59,1
2024,Columbia,Bard,86,36,1
2024,Iowa St.,Idaho St.,86,55,1
2024,Purdue Fort Wayne,Texas A&M Commerce,86,64,1
2024,Arkansas,Old Dominion,86,77,1
2024,Miami FL,FIU,86,80,1
2024,Pittsburgh,Florida Gulf Coast,86,74,1
2024,Bradley,Tarleton St.,86,63,1
2024,Michigan,Long Beach St.,86,94,1
2024,TCU,Mississippi Valley St.,86,52,1
2024,South Alabama,SIU Edwardsville,86,74,1
2024,Troy,Sam Houston St.,86,88,0
2024,Appalachian St.,UNC Wilmington,86,56,0
2024,Minnesota,Arkansas Pine Bluff,86,67,1
2024,Nicholls St.,Blue Mountain,86,56,1
2024,Colorado St.,Boston College,86,74,0
2024,Sam Houston St.,Grambling St.,86,68,0
2024,Butler,Florida Atlantic,86,91,0
2024,Lipscomb,UNC Asheville,86,75,0
2024,Cleveland St.,Alabama A&M,86,59,1
2024,Grand Canyon,North Dakota St.,86,71,1
2024,Texas,Wyoming,86,63,1
2024,VCU,Penn St.,86,74,0
2024,Furman,South Carolina St.,86,78,1
2024,Michigan St.,Georgia Southern,86,55,1
2024,Providence,Wagner,86,52,1
2024,SIU Edwardsville,Missouri Baptist,86,62,1
2024,Albany,Boston University,86,72,1
2024,George Mason,NJIT,86,68,1
2024,UT Arlington,Abilene Christian,86,71,1
2024,North Alabama,Tennessee Tech,86,71,1
2024,UTSA,Lamar,86,83,1
2024,Oregon,Michigan,86,83,0
2024,Notre Dame,Western Michigan,86,65,1
2024,Marquette,Texas,86,65,1
2024,Washington St.,UC Riverside,86,49,1
2024,Alabama,Purdue,86,92,0
2024,Stony Brook,Bryant,86,75,1
2024,Tennessee,Illinois,86,79,1
2024,VCU,Alcorn St.,86,58,1
2024,South Carolina St.,Jacksonville,86,85,0
2024,Charleston,The Citadel,86,71,1
2024,BYU,Georgia St.,86,54,1
2024,Pittsburgh,South Carolina St.,86,50,1
2024,Purdue Fort Wayne,Bethune Cookman,86,63,1
2024,Colorado St.,CSU Pueblo,86,54,1
2024,Kansas,Wichita St.,86,67,0
2024,Oregon St.,USC,86,70,1
2024,Wake Forest,Virginia Tech,86,63,1
2024,Weber St.,Montana St.,86,64,1
2024,Western Kentucky,Abilene Christian,86,84,1
2024,Denver,Oral Roberts,86,89,0
2024,Oklahoma St.,South Carolina St.,86,70,1
2024,Duke,Syracuse,86,66,1
2024,St. John's,Butler,86,70,1
2024,Nebraska,Indiana,86,70,1
2024,North Dakota St.,Montana,86,96,1
2024,Gonzaga,Pepperdine,86,60,1
2024,Troy,Old Dominion,86,73,1
2024,Bradley,Missouri St.,86,60,1
2024,Iowa,Rutgers,86,77,1
2024,Northern Colorado,Denver,86,82,1
2024,Wake Forest,Miami FL,86,82,0
2024,Bradley,Evansville,86,50,1
2024,UMass Lowell,UMBC,86,82,1
2024,UNLV,Utah St.,86,87,1
2024,Florida Atlantic,UAB,86,73,1
2024,Wichita St.,Memphis                1,86,12,1
2024,North Carolina,Louisville,86,70,1
2024,Colorado,Oregon,86,70,1
2024,Florida Atlantic,Wichita St.,86,77,1
2024,Hofstra,Hampton,86,77,1
2024,Lipscomb,Central Arkansas,86,96,1
2024,Coppin St.,Morgan St.,86,89,0
2024,Drexel,Delaware,86,67,1
2024,Georgia Southern,Georgia St.,86,70,1
2024,High Point,Charleston Southern,86,79,1
2024,Holy Cross,Loyola MD,86,78,1
2024,Seattle,Grand Canyon,86,79,1
2024,Illinois,Rutgers,86,63,1
2024,Hampton,Charleston             1,86,7,1
2024,Stony Brook,UNC Wilmington,86,78,0
2024,Tarleton St.,Utah Tech,86,68,1
2024,Mississippi,Mississippi St.,86,82,1
2024,UNC Asheville,High Point,86,81,1
2024,Houston Christian,Incarnate Word,86,83,1
2024,Marquette,St. John's,86,75,1
2024,Southern Miss,Western Michigan,86,54,1
2024,Louisiana,Bowling Green,86,60,1
2024,Syracuse,North Carolina,86,79,1
2024,Eastern Kentucky,Chicago St.,86,73,1
2024,Pittsburgh,Louisville,86,59,1
2024,UNC Asheville,Charleston Southern,86,55,1
2024,Illinois St.,Evansville,86,79,1
2024,Kansas,Texas,86,67,1
2024,Mercer,UNC Greensboro,86,72,1
2024,Tennessee,Texas A&M,86,51,1
2024,Bradley,Southern Illinois,86,67,1
2024,Kennesaw St.,Jacksonville,86,92,0
2024,George Washington,St. Bonaventure,86,75,1
2024,Belmont,Valparaiso,86,61,0
2024,Toledo,Kent St.,86,71,1
2024,Seton Hall,DePaul,86,62,1
2024,St. John's,Georgetown,86,78,1
2024,Long Beach St.,UC Riverside,86,67,0
2024,Auburn,South Carolina,86,55,0
2024,Auburn,Florida,86,67,0
2024,Northern Colorado,Colorado College,87,58,1
2024,Appalachian St.,Oakland City,87,49,1
2024,San Diego,Jackson St.,87,61,1
2024,VMI,Christendom,87,53,1
2024,Purdue,Morehead St.,87,57,1
2024,Mississippi St.,Tennessee Martin,87,63,1
2024,Toledo,Louisiana,87,78,1
2024,South Carolina St.,North Florida,87,77,1
2024,Connecticut,Mississippi Valley St.,87,53,1
2024,Drake,SW Minnesota St.,87,67,1
2024,Fresno St.,Morgan St.,87,68,1
2024,American,NJIT,87,73,1
2024,Illinois,Valparaiso,87,64,1
2024,N.C. State,Charleston Southern,87,53,1
2024,Houston Christian,UTSA,87,89,1
2024,Missouri St.,Abilene Christian,87,69,0
2024,Tennessee St.,Midway,87,70,1
2024,Utah Valley,Western Colorado,87,52,1
2024,North Dakota,Concordia MN,87,56,1
2024,Campbell,Southern Virginia,87,56,1
2024,Coastal Carolina,Winthrop,87,90,1
2024,Morehead St.,Chattanooga,87,80,1
2024,Purdue,Iowa,87,68,1
2024,Florida Gulf Coast,New College of Florida,87,54,1
2024,Tennessee,George Mason,87,66,1
2024,Canisius,Robert Morris,87,80,1
2024,Texas Tech,Nebraska Omaha,87,58,1
2024,UNC Greensboro,Eastern Kentucky,87,85,0
2024,Arkansas St.,UAB,87,68,1
2024,Florida,Richmond,87,76,0
2024,San Jose St.,New Orleans,87,82,1
2024,North Dakota,Waldorf,87,36,1
2024,Auburn,UNC Asheville,87,62,0
2024,Massachusetts,West Virginia,87,79,0
2024,VCU,Temple,87,78,1
2024,Eastern Illinois,Blackburn,87,66,1
2024,Missouri,Seton Hall,87,93,0
2024,James Madison,Coppin St.,87,48,1
2024,Arizona,Alabama,87,74,0
2024,LSU,Lamar,87,66,1
2024,Old Dominion,TCU                    1,87,11,0
2024,Mount St. Mary's,LIU,87,59,1
2024,Massachusetts,Old Dominion,87,65,0
2024,New Mexico,Eastern New Mexico,87,54,1
2024,Eastern Washington,Sacramento St.,87,61,1
2024,Fordham,Columbia,87,78,1
2024,Michigan St.,Indiana St.,87,75,1
2024,VCU,Gardner Webb,87,73,1
2024,UNLV,Carroll MT,87,51,1
2024,Tennessee,Norfolk St.,87,50,1
2024,Indiana St.,Evansville,87,73,1
2024,North Dakota,Northern Colorado,87,97,1
2024,Wofford,VMI,87,85,0
2024,Georgia Tech,Boston College,87,95,1
2024,Stony Brook,Charleston,87,93,1
2024,Belmont,Drake,87,65,1
2024,Florida St.,Wake Forest,87,82,1
2024,Virginia Tech,Clemson,87,72,1
2024,Iona,Mount St. Mary's,87,70,1
2024,Tulsa,Tulane,87,94,0
2024,Marquette,Villanova,87,74,1
2024,BYU,Iowa St.,87,72,1
2024,Penn St.,Wisconsin,87,83,1
2024,Rutgers,Nebraska,87,82,0
2024,North Dakota,Oral Roberts,87,77,1
2024,Samford,Mercer,87,80,1
2024,Milwaukee,Detroit Mercy,87,71,1
2024,Le Moyne,LIU,87,74,1
2024,Milwaukee,Oakland,87,91,0
2024,Oral Roberts,South Dakota St.,87,82,1
2024,Prairie View A&M,Alabama A&M,87,76,1
2024,Oakland,Robert Morris,87,72,1
2024,Missouri St.,Belmont,87,80,1
2024,Sacred Heart,Le Moyne,87,81,1
2024,Washington,Washington St.,87,90,0
2024,Furman,UNC Greensboro,87,89,1
2024,Illinois,Nebraska,87,84,0
2024,Milwaukee,IUPUI,87,67,1
2024,Bowling Green,Buffalo,87,73,1
2024,Eastern Michigan,Toledo,87,91,1
2024,Eastern Washington,Idaho,87,79,1
2024,Hawaii,UC Davis,87,70,1
2024,Northern Colorado,Montana,87,71,1
2024,Saint Joseph's,Saint Louis,87,86,1
2024,Stetson,Eastern Kentucky,87,79,1
2024,Youngstown St.,Robert Morris,87,77,1
2024,James Madison,Georgia Southern,87,80,1
2024,Mercer,The Citadel,87,78,1
2024,UMass Lowell,Binghamton,87,80,1
2024,Alcorn St.,Jackson St.,87,73,0
2024,Hofstra,Elon,87,64,1
2024,McNeese St.,Incarnate Word,87,71,1
2024,Samford,East Tennessee St.,87,71,1
2024,Georgia Southern,Marshall,87,73,1
2024,Binghamton,New Hampshire,87,74,1
2024,BYU,TCU,87,75,1
2024,Charleston,Hofstra,87,76,1
2024,Virginia Tech,Wake Forest,87,76,1
2024,Wichita St.,Rice,87,66,1
2024,McNeese St.,Houston Christian,87,69,1
2024,Stephen F. Austin,Southern Utah,87,60,1
2024,Alabama St.,Grambling St.,87,84,0
2024,Utah St.,New Mexico,87,85,1
2024,Montana,Portland St.,87,81,0
2024,BYU,UCF,87,73,0
2024,Connecticut,Xavier,87,60,0
2024,Utah St.,Fresno St.,87,75,0
2024,Wisconsin,Maryland,87,56,0
2024,Kentucky,Texas A&M,87,97,0
2024,Coastal Carolina,Piedmont,88,86,1
2024,Grand Canyon,Southeast Missouri St.,88,67,1
2024,Southern Illinois,Kentucky St.,88,57,1
2024,Stanford,Cal St. Northridge,88,79,1
2024,Texas,Incarnate Word,88,56,1
2024,Baylor,Auburn,88,82,0
2024,Ohio,Troy,88,70,1
2024,Georgia Tech,Howard,88,85,1
2024,Tulane,Northwestern St.,88,71,1
2024,Iona,Sacred Heart,88,81,1
2024,Miami FL,UCF,88,72,1
2024,Pepperdine,LIU,88,53,1
2024,Idaho,Evergreen St.,88,42,1
2024,Loyola Marymount,Jackson St.,88,66,1
2024,San Diego St.,Long Beach St.,88,76,1
2024,TCU,UT Rio Grande Valley,88,55,1
2024,Nevada,Pacific,88,39,1
2024,Liberty,Furman,88,74,0
2024,Dayton,St. John's,88,81,0
2024,Iowa,Arkansas St.,88,74,1
2024,Western Illinois,Southern,88,80,0
2024,Middle Tennessee,Milligan,88,62,1
2024,Cornell,Cal St. Fullerton,88,70,0
2024,Georgetown,American,88,83,0
2024,Georgia St.,Little Rock,88,77,1
2024,Illinois,Southern,88,60,1
2024,Wichita St.,Saint Louis,88,69,0
2024,Monmouth,Lehigh,88,79,1
2024,Northern Kentucky,Texas A&M Corpus Chris,88,73,1
2024,Butler,Penn St.,88,78,0
2024,Santa Clara,Oregon,88,82,0
2024,Georgetown,Jackson St.,88,81,1
2024,Kansas St.,Oral Roberts,88,78,0
2024,Colorado St.,Colorado,88,83,1
2024,Ohio St.,Central Michigan,88,61,1
2024,Seton Hall,Northeastern,88,75,1
2024,Samford,Louisiana,88,65,1
2024,UNC Greensboro,William Peace,88,56,1
2024,Kennesaw St.,Georgia St.,88,77,1
2024,Richmond,William & Mary,88,69,1
2024,Stanford,San Diego,88,64,1
2024,Bellarmine,Boyce,88,54,1
2024,Kansas,UMKC,88,69,1
2024,The Citadel,Pfeiffer,88,60,1
2024,Tulsa,Loyola Chicago,88,77,1
2024,Utah,Southern Utah,88,86,1
2024,Winthrop,Queens,88,82,1
2024,Long Beach St.,Life Pacific,88,66,1
2024,Lehigh,Cairn,88,33,1
2024,Montana,Montana Tech,88,67,1
2024,South Florida,Florida St.,88,72,0
2024,Campbell,Pfeiffer,88,59,1
2024,George Washington,Bowie St.,88,73,1
2024,Howard,Regent,88,49,1
2024,Toledo,Marshall,88,87,1
2024,Iowa,Florida A&M,88,52,0
2024,Michigan St.,Baylor,88,64,0
2024,Mississippi,California,88,78,0
2024,Abilene Christian,UTEP,88,82,1
2024,Akron,Miami Hamilton,88,45,1
2024,Boise St.,Cal St. Fullerton,88,65,1
2024,Nebraska Omaha,Stetson,88,80,1
2024,Wake Forest,Delaware St.,88,59,1
2024,Troy,Eastern Kentucky,88,81,1
2024,Oklahoma,Central Arkansas,88,72,1
2024,Green Bay,Wright St.,88,77,1
2024,Holy Cross,Elms,88,60,1
2024,Georgia Southern,Southern Miss,88,67,1
2024,Liberty,Boyce,88,46,1
2024,Auburn,Penn,88,68,1
2024,Drake,Illinois St.,88,71,1
2024,Little Rock,SIU Edwardsville,88,80,1
2024,Pacific,San Francisco,88,92,0
2024,Quinnipiac,Rider,88,84,1
2024,Jackson St.,Alcorn St.,88,80,1
2024,Little Rock,Eastern Illinois,88,90,1
2024,Wisconsin,Nebraska,88,72,1
2024,Cleveland St.,Northern Kentucky,88,85,0
2024,Northwestern,Michigan St.,88,74,1
2024,New Orleans,Texas A&M Commerce,88,85,1
2024,Nebraska,Purdue,88,72,1
2024,Kennesaw St.,Stetson,88,70,1
2024,Saint Louis,Saint Joseph's,88,85,1
2024,UC San Diego,Long Beach St.,88,74,1
2024,Milwaukee,Cleveland St.,88,80,1
2024,New Mexico,San Diego St.,88,70,1
2024,McNeese St.,Lamar,88,69,1
2024,Niagara,Siena,88,93,1
2024,Indiana St.,Missouri St.,88,66,1
2024,Appalachian St.,Coastal Carolina,88,59,1
2024,Lipscomb,North Alabama,88,79,1
2024,Weber St.,Idaho,88,65,1
2024,Houston Christian,New Orleans,88,80,1
2024,Butler,Villanova,88,81,0
2024,Toledo,Bowling Green,88,72,1
2024,Florida A&M,Jackson St.,88,86,1
2024,Toledo,Western Michigan,88,63,1
2024,Xavier,St. John's,88,77,1
2024,Colgate,Navy,88,64,1
2024,Western Kentucky,Middle Tennessee,88,65,1
2024,Wofford,Western Carolina,88,86,0
2024,Quinnipiac,Canisius,88,63,1
2024,Tennessee,LSU,88,68,1
2024,Liberty,Middle Tennessee,88,53,1
2024,Michigan St.,Illinois,88,80,1
2024,UC Riverside,UC Irvine,88,78,1
2024,Samford,Western Carolina,88,62,1
2024,Seton Hall,Xavier,88,70,1
2024,Eastern Washington,Idaho St.,88,82,1
2024,Monmouth,Campbell,88,87,1
2024,Iowa,Wisconsin,88,86,0
2024,Mercer,Samford,88,84,1
2024,Montana,Montana St.,88,69,1
2024,Tennessee,Vanderbilt,88,53,1
2024,Tennessee Martin,Morehead St.,88,82,1
2024,Illinois Chicago,Evansville,88,79,1
2024,Minnesota,Ohio St.,88,79,1
2024,Arkansas,Missouri,88,73,1
2024,Indiana St.,Illinois Chicago,88,73,1
2024,Miami OH,Central Michigan,88,60,1
2024,Radford,Longwood,88,82,1
2024,Saint Mary's,San Diego,88,62,1
2024,Syracuse,Notre Dame,88,85,1
2024,Fairfield,Siena,88,64,1
2024,Marquette,Xavier,88,64,1
2024,Rider,Quinnipiac,88,78,1
2024,Colorado,California,88,78,1
2024,Mississippi,Alabama                1,88,3,1
2024,VCU,Rhode Island,88,67,1
2024,Idaho St.,Northern Arizona,88,92,0
2024,South Dakota,North Dakota St.,88,68,1
2024,St. Thomas,Nebraska Omaha,88,61,1
2024,Cal Baptist,UT Rio Grande Valley,88,52,1
2024,Utah,California,88,59,1
2024,Morgan St.,North Carolina Central,88,79,1
2024,Sacramento St.,Eastern Washington,88,91,1
2024,Pittsburgh,Florida St.,88,73,1
2024,Stetson,Jacksonville,88,87,0
2024,Drexel,Stony Brook,88,91,0
2024,Wichita St.,Rice,88,81,0
2024,Alabama,Florida                1,88,2,0
2024,Belmont,Georgia St.,89,87,1
2024,Boston College,Fairfield,89,70,1
2024,Chattanooga,Covenant,89,44,1
2024,George Washington,Stonehill,89,44,1
2024,Marshall,Queens,89,73,1
2024,Oklahoma,Central Michigan,89,59,1
2024,Prairie View A&M,Kansas Christian,89,66,1
2024,Boise St.,Vanguard,89,55,1
2024,Portland,Lewis & Clark,89,72,1
2024,Syracuse,Canisius,89,77,1
2024,Pittsburgh,Binghamton,89,60,1
2024,Creighton,North Dakota St.,89,60,1
2024,Loyola Chicago,Eastern Illinois,89,65,1
2024,Grand Canyon,Northern Arizona,89,55,1
2024,UTEP,UC Santa Barbara,89,76,1
2024,Florida,Florida A&M,89,68,1
2024,Buffalo,Roberts Wesleyan,89,83,1
2024,Indiana,Wright St.,89,80,1
2024,Nebraska Omaha,William & Mary,89,83,0
2024,Florida,Florida St.,89,68,1
2024,Samford,South Carolina St.,89,72,1
2024,Winthrop,Holy Cross,89,51,1
2024,Sacred Heart,Binghamton,89,75,1
2024,Cincinnati,Georgia Tech,89,54,1
2024,Massachusetts,Central Connecticut,89,60,1
2024,Nebraska,Duquesne,89,79,1
2024,Texas A&M,Penn St.,89,77,0
2024,Saint Mary's,Davidson,89,55,1
2024,Indiana,Harvard,89,76,0
2024,Northwestern,Northern Illinois,89,67,1
2024,Coppin St.,UMBC,89,70,1
2024,South Carolina,George Washington,89,67,1
2024,Alabama,Arkansas St.,89,65,1
2024,Georgia St.,Middle Georgia St.,89,57,1
2024,Texas A&M,DePaul,89,64,1
2024,Fresno St.,Pacific,89,56,1
2024,Houston,Jackson St.,89,55,1
2024,Merrimack,Felician,89,85,1
2024,Purdue Fort Wayne,Southeast Missouri St.,89,80,1
2024,San Diego,Arizona St.,89,84,1
2024,St. Bonaventure,Siena,89,56,1
2024,Duke,Hofstra,89,68,1
2024,Louisiana Tech,Southeastern Louisiana,89,60,1
2024,Illinois Chicago,Western Michigan,89,68,1
2024,Niagara,NJIT,89,81,1
2024,Denver,Adams St.,89,83,1
2024,Montana St.,Southern Utah,89,88,0
2024,SMU,Houston Christian,89,53,1
2024,Charleston,Saint Joseph's,89,82,1
2024,South Florida,Albany,89,73,1
2024,Mississippi,Southern Miss,89,72,0
2024,Samford,Chattanooga,89,74,1
2024,Houston,West Virginia,89,55,1
2024,Princeton,Harvard,89,58,1
2024,South Dakota St.,Montana St.,89,61,1
2024,Drake,Indiana St.,89,78,1
2024,James Madison,South Alabama,89,55,1
2024,Clemson,Boston College,89,78,1
2024,Rhode Island,Massachusetts,89,77,1
2024,Sacred Heart,LIU,89,55,1
2024,Yale,Columbia,89,70,1
2024,LSU,Mississippi,89,80,1
2024,James Madison,Louisiana Monroe,89,70,1
2024,Stephen F. Austin,Seattle,89,84,0
2024,Albany,Bryant,89,98,1
2024,UTSA,Tulane,89,88,1
2024,Eastern Kentucky,North Florida,89,76,1
2024,South Florida,UTSA,89,72,1
2024,New Mexico,Nevada,89,55,1
2024,McNeese St.,Northwestern St.,89,65,1
2024,Penn St.,Iowa,89,79,1
2024,Texas A&M Commerce,New Orleans,89,83,1
2024,Boston College,Louisville,89,77,1
2024,Cornell,Dartmouth,89,80,1
2024,USC,Colorado,89,92,0
2024,Colorado,Utah,89,65,1
2024,UT Arlington,Utah Tech,89,78,1
2024,Mississippi St.,Kentucky,89,91,1
2024,Appalachian St.,Old Dominion,89,64,1
2024,UTSA,Tulsa,89,73,1
2024,Eastern Washington,Montana,89,79,1
2024,UMass Lowell,Bryant,89,67,1
2024,Boise St.,New Mexico,89,79,1
2024,Brown,Dartmouth,89,67,1
2024,Creighton,Marquette,89,75,1
2024,Sacred Heart,Merrimack,89,85,1
2024,Indiana St.,Murray St.,89,77,1
2024,Saint Peter's,Manhattan,89,57,1
2024,Jackson St.,Arkansas Pine Bluff,89,84,1
2024,Arkansas St.,Louisiana,89,62,0
2024,Mississippi St.,South Carolina,89,93,0
2024,Saint Joseph's,Davidson,89,71,1
2024,Gonzaga,San Francisco,89,77,0
2024,Western Kentucky,New Mexico St.,89,69,0
2024,Grand Canyon,UT Arlington,89,74,0
2024,Austin Peay,Life,90,72,1
2024,Indiana St.,St. Mary of the Woods,90,60,1
2024,Villanova,American,90,63,1
2024,Western Kentucky,Kentucky Wesleyan,90,64,1
2024,St. John's,Stony Brook,90,74,1
2024,SMU,Western Illinois,90,53,1
2024,Norfolk St.,The Apprentice School,90,56,1
2024,Richmond,Siena,90,48,1
2024,North Carolina,Lehigh,90,68,1
2024,Tennessee Martin,Brescia,90,72,1
2024,Lamar,UTSA,90,82,1
2024,Northern Iowa,Loras,90,50,1
2024,George Mason,Cornell,90,83,1
2024,Lehigh,SUNY Oneonta,90,65,1
2024,Duke,Bucknell,90,60,1
2024,Oklahoma,UT Rio Grande Valley,90,66,1
2024,Cincinnati,Northern Kentucky,90,66,1
2024,Tulsa,South Carolina St.,90,70,1
2024,Little Rock,Georgia St.,90,93,0
2024,Clemson,Alcorn St.,90,69,1
2024,Connecticut,Manhattan,90,60,1
2024,New Mexico,Pepperdine,90,71,0
2024,Fairleigh Dickinson,Jacksonville,90,91,0
2024,Richmond,Queens,90,61,1
2024,St. Bonaventure,Miami OH,90,60,1
2024,UTSA,Incarnate Word,90,80,1
2024,Boston University,Northern Vermont   Joh,90,49,1
2024,Louisville,New Mexico St.,90,84,0
2024,Little Rock,Ball St.,90,64,1
2024,Winthrop,Bob Jones,90,49,1
2024,Loyola Marymount,Central Arkansas,90,63,1
2024,Missouri St.,Evansville,90,78,1
2024,Denver,Colorado College,90,66,1
2024,Florida Atlantic,Charleston,90,74,1
2024,Sam Houston St.,Lamar,90,70,1
2024,SMU,Texas A&M Commerce,90,47,1
2024,UTEP,Western New Mexico,90,62,1
2024,Colorado St.,Denver,90,80,1
2024,Iowa St.,Iowa,90,65,1
2024,BYU,Denver,90,74,1
2024,Colorado,Northern Colorado,90,68,1
2024,Central Michigan,Davenport,90,66,1
2024,Indiana St.,Tennessee St.,90,69,1
2024,Denver,Northern New Mexico,90,57,1
2024,Cleveland St.,Western Michigan,90,77,1
2024,IUPUI,Defiance,90,67,1
2024,Weber St.,Park Gilbert,90,39,1
2024,St. Bonaventure,Binghamton,90,64,1
2024,Penn St.,Rider,90,63,1
2024,UAB,UNC Asheville,90,85,1
2024,High Point,Bellarmine,90,85,1
2024,Tennessee St.,Little Rock,90,82,1
2024,Western Carolina,King,90,62,1
2024,Arkansas St.,Old Dominion,90,75,1
2024,Lamar,Northwestern St.,90,70,1
2024,Tennessee,Mississippi,90,64,1
2024,Kentucky,Missouri,90,77,1
2024,Texas Tech,Oklahoma St.,90,73,1
2024,Utah,UCLA,90,44,1
2024,Florida,Arkansas,90,68,1
2024,Georgia St.,Georgia Southern,90,62,1
2024,Montana,Northern Arizona,90,47,1
2024,Montana St.,Northern Colorado,90,81,1
2024,Clemson,Georgia Tech,90,93,0
2024,Kentucky,Mississippi St.,90,77,1
2024,Northern Kentucky,Milwaukee,90,72,1
2024,San Francisco,Loyola Marymount,90,74,1
2024,South Dakota St.,Nebraska Omaha,90,87,1
2024,Colorado,Oregon St.,90,57,1
2024,Northern Colorado,Portland St.,90,61,1
2024,Stanford,Washington,90,80,1
2024,Wake Forest,Louisville,90,65,1
2024,Alcorn St.,Prairie View A&M,90,78,1
2024,Delaware,North Carolina A&T,90,71,1
2024,Chattanooga,The Citadel,90,62,1
2024,North Alabama,Queens,90,84,1
2024,Nevada,San Jose St.,90,60,1
2024,Mercer,VMI,90,69,1
2024,Eastern Kentucky,Florida Gulf Coast,90,82,1
2024,Lipscomb,Queens,90,88,1
2024,Iowa,Minnesota,90,85,1
2024,Memphis,Tulane,90,78,1
2024,BYU,UCF,90,88,1
2024,George Mason,George Washington,90,67,1
2024,Western Kentucky,UTEP,90,80,1
2024,Boise St.,Fresno St.,90,66,1
2024,Howard,North Carolina Central,90,82,1
2024,South Florida,Florida Atlantic,90,86,1
2024,Penn St.,Illinois,90,89,1
2024,UT Arlington,Southern Utah,90,85,1
2024,Florida Gulf Coast,Queens,90,81,1
2024,Bethune Cookman,Alabama St.,90,84,0
2024,Florida St.,N.C. State,90,83,1
2024,Iowa,Penn St.,90,81,1
2024,Lipscomb,Bellarmine,90,74,1
2024,Drexel,Stony Brook,90,86,1
2024,Utah,Stanford,90,68,1
2024,Austin Peay,Bellarmine,90,87,0
2024,Milwaukee,Green Bay,90,69,1
2024,Clemson,Syracuse,90,75,1
2024,Kansas,Kansas St.,90,68,1
2024,Western Michigan,Akron,90,84,1
2024,Monmouth,Campbell,90,67,0
2024,Northwestern,Minnesota,90,66,1
2024,Cincinnati,West Virginia,90,85,0
2024,Arkansas,Vanderbilt,90,85,0
2024,Utah,Arizona St.,90,57,0
2024,St. John's,Connecticut,90,95,0
2024,East Carolina,Ferrum,91,61,1
2024,Milwaukee,Wisconsin Stout,91,73,1
2024,Murray St.,Midway,91,58,1
2024,Tulane,Nicholls St.,91,81,1
2024,Washington,Bellarmine,91,57,1
2024,Jacksonville St.,Brescia,91,41,1
2024,Eastern Illinois,Monmouth IL,91,45,1
2024,Butler,Southeast Missouri St.,91,56,1
2024,Southern Illinois,Queens,91,68,1
2024,Stanford,Sacramento St.,91,73,1
2024,Stony Brook,St. Joseph's NY,91,50,1
2024,Northern Illinois,Appalachian St.,91,78,1
2024,UC Irvine,New Mexico St.,91,74,1
2024,Kansas St.,South Dakota St.,91,68,1
2024,Wright St.,Louisiana,91,85,0
2024,UC Santa Barbara,Westmont,91,79,1
2024,Florida,Baylor,91,95,0
2024,Oregon,Alabama,91,99,0
2024,St. John's,Holy Cross,91,45,1
2024,FIU,Kennesaw St.,91,84,1
2024,Cornell,Monmouth,91,87,1
2024,Baylor,Northwestern St.,91,40,1
2024,Evansville,Northern Iowa,91,89,0
2024,McNeese St.,Tennessee Martin,91,80,1
2024,Colorado,Pepperdine,91,66,1
2024,Montana,Montana State Northern,91,67,1
2024,Binghamton,Le Moyne,91,79,1
2024,Massachusetts,UMass Lowell,91,77,1
2024,South Alabama,Spring Hill,91,74,1
2024,Northwestern,Detroit Mercy,91,59,1
2024,Jacksonville,Trinity Baptist,91,54,1
2024,New Orleans,Birmingham Southern,91,51,1
